state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Telangana,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),16:35,07h 20m,23:55,4.7,458,4
Telangana,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:35,06h 50m,05:25,4.6,404,8
Telangana,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdYolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,07h 34m,05:19,3.8,590,17
Telangana,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,4.6,559,11
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7055,e-SUP LUXURY (2+2),17:10,03h 00m,20:10,3.8,260,32
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7395,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,03h 00m,20:20,3.8,260,28
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,17:30,03h 45m,21:15,3.8,315,23
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7057,e-SUP LUXURY (2+2),17:50,03h 00m,20:50,3.8,260,35
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7326,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55,03h 00m,20:55,3.8,260,31
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,IRA Transports,VE A/C Sleeper (2+1),19:00,05h 00m,00:00,4.0,2399,3
Telangana,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8099,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,05h 25m,22:10,3.7,406,29
Telangana,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8092,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,05h 25m,22:40,3.7,406,30
Telangana,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8019,Rajdhani (AC Semi Sleeper 2+2),18:00,05h 25m,23:25,3.7,492,30
Telangana,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8034,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,06h 15m,00:15,3.7,406,31
Telangana,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8049,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,06h 30m,01:00,3.7,406,23
Telangana,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,DNR Express,AC Sleeper (2+1),21:30,04h 30m,02:00,3.3,1200,9
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7932,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,07h 30m,02:30,3.7,504,27
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7920,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 25m,04:25,3.7,481,30
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,07h 25m,04:55,3.7,483,9
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 1966,Rajdhani (AC Semi Sleeper 2+2),22:00,07h 15m,05:15,3.7,586,23
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 1656,Rajdhani (AC Semi Sleeper 2+2),22:15,05h 40m,03:55,3.7,584,23
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours and Travels,Volvo Multi-Axle A/C (2+2),18:00,05h 15m,23:15,3.8,600,2
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,07h 15m,05:30,3.8,599,1
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sahara Tours and Travels,A/C Sleeper (2+1),22:30,06h 15m,04:45,3.7,650,2
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Muskan Travels,NON A/C Semi Sleeper (2+2),21:30,08h 30m,06:00,3.4,495,1
Telangana,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,3.2,509,3
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TGSRTC - 7998,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:50,04h 40m,21:30,3.6,353,31
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TGSRTC - 8113,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,04h 40m,23:10,3.6,353,29
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TGSRTC - 7932,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,05h 50m,00:50,3.6,353,29
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TGSRTC - 8115,Rajdhani (AC Semi Sleeper 2+2),19:25,04h 40m,00:05,3.6,428,34
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TGSRTC - 7891,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05h 40m,01:10,3.6,353,31
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),17:30,04h 15m,21:45,3.6,672,9
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Orange Tours and Travels,Volvo Multi-Axle A/C (2+2),18:00,04h 00m,22:00,3.1,550,2
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Muskan Travels,NON A/C Sleeper (2+1),21:45,06h 00m,03:45,3.5,766,2
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,05h 00m,03:00,3.1,399,3
Telangana,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Orange Tours and Travels,A/C Sleeper (2+1),22:00,04h 00m,02:00,4.2,750,13
Telangana,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,TGSRTC - 7040,e-SUP LUXURY (2+2),16:40,03h 00m,19:40,3.5,260,36
Telangana,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,TGSRTC - 7376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:50,03h 15m,20:05,3.5,260,31
Telangana,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,TGSRTC - 7117,Rajdhani (AC Semi Sleeper 2+2),17:00,03h 00m,20:00,3.5,315,30
Telangana,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,TGSRTC - 7042,e-SUP LUXURY (2+2),17:10,03h 00m,20:10,3.5,260,36
Telangana,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,TGSRTC - 7044,e-SUP LUXURY (2+2),17:20,03h 00m,20:20,3.5,260,36
Telangana,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,DNR Express,AC Sleeper (2+1),21:30,02h 29m,23:59,1.7,1200,10
Telangana,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Shree Saipooja Travels,A/C Seater/Sleeper (2+1),23:10,03h 20m,02:30,2.7,2850,42
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8791,Rajdhani (AC Semi Sleeper 2+2),19:00,06h 00m,01:00,3.7,548,32
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 6631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 00m,03:30,3.7,470,29
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8754,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,06h 00m,02:45,3.7,451,30
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 1224,Deluxe (Non AC Seater 2+2),21:00,08h 36m,05:36,3.7,392,31
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8797,Rajdhani (AC Semi Sleeper 2+2),21:15,06h 00m,03:15,3.7,548,28
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,06h 30m,06:00,4.6,1080,10
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:15,06h 45m,06:00,4.6,880,6
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,4.8,790,7
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:10,05h 50m,05:00,4.1,690,3
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,SAIRAJ TRAVELS,A/C Sleeper (2+1),23:00,06h 30m,05:30,4.7,800,5
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,06h 10m,23:10,3.8,451,29
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,06h 05m,23:50,3.8,451,29
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8933,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,06h 30m,01:45,3.8,451,31
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 7645,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,08h 10m,03:40,3.8,451,24
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 34336,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06h 10m,01:40,3.8,451,31
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Sleeper (2+1),22:00,06h 30m,04:30,4.7,980,1
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06h 30m,04:30,4.4,1080,8
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 10m,05:30,4.2,790,1
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,VSR Tours and Travels,A/C Sleeper (2+1),23:00,05h 50m,04:50,4.4,809,7
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,06h 45m,05:00,4.4,900,5
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,TGSRTC - 64363,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,05h 55m,23:55,3.9,453,28
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,TGSRTC - 8810,Rajdhani (AC Semi Sleeper 2+2),19:30,06h 30m,02:00,3.9,550,31
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,TGSRTC - 2492,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06h 00m,01:30,3.9,456,30
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,TGSRTC - 8804,Rajdhani (AC Semi Sleeper 2+2),20:15,07h 35m,03:50,3.9,590,19
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,TGSRTC - 2415,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,07h 00m,03:40,3.9,456,20
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Mozo travels,A/C Seater / Sleeper (2+1),22:40,06h 25m,05:05,4.3,600,16
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,07h 40m,05:00,4.3,500,7
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,4.0,500,16
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri KVR Travels,A/C Sleeper (2+1),22:00,06h 50m,04:50,4.5,800,21
Telangana,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Mythri Tours And Travels,A/C Sleeper (2+1),23:00,05h 15m,04:15,4.1,809,8
Goa,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Kadamba Transport Corporation Limited (KTCL) - 89821,A/C Sleeper (2+1),19:15,10h 35m,05:50,3.9,900,7
Goa,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Kadamba Transport Corporation Limited (KTCL) - 180183,A/C Sleeper (2+1),20:30,09h 30m,06:00,4.2,1200,1
Goa,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),23:30,09h 15m,08:45,4.7,900,8
Goa,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,10h 15m,08:45,4.6,920,7
Goa,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,VE A/C Sleeper (2+1),21:00,10h 30m,07:30,4.7,900,7
Goa,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,AdAnand Tours And Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:15,10h 30m,07:45,4.8,999,21
Goa,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Travels Benz,Bharat Benz A/C Sleeper (2+1),21:05,11h 25m,08:30,4.5,900,12
Goa,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Kadamba Transport Corporation Limited (KTCL) - 180251,A/C Sleeper (2+1),19:45,11h 15m,07:00,3.5,1500,1
Goa,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,13h 00m,10:00,4.6,999,15
Goa,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Butterfly Holidays,VE A/C Sleeper (2+1),21:10,12h 25m,09:35,4.5,1399,1
Goa,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,AdIntrCity SmartBus,AC Sleeper (2+1),22:10,13h 50m,12:00,3.8,799,12
Goa,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sunrise Tours and Travels,A/C Sleeper (2+1),21:20,12h 05m,09:25,4.4,999,14
Goa,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Kadamba Transport Corporation Limited (KTCL) - 97386,Volvo AC Seater Pushback 2+2,17:05,12h 55m,06:00,4.1,1000,11
Goa,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:40,14h 20m,09:00,4.6,700,16
Goa,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,IntrCity SmartBus,AC Sleeper (2+1),18:45,15h 45m,10:30,4.5,1293,5
Goa,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,AdKonkan Travels Mujawar,NON A/C Sleeper (2+1),18:50,16h 55m,11:45,3.7,800,15
Goa,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Zingbus Plus,VE A/C Sleeper (2+1),20:00,15h 55m,11:55,4.4,1000,13
Goa,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Kadamba Transport Corporation Limited (KTCL) - 180182,A/C Sleeper (2+1),17:00,11h 45m,04:45,3.1,900,5
Goa,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,12h 00m,07:00,3.7,900,8
Goa,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,10h 25m,08:55,4.7,1099,9
Goa,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),23:00,09h 00m,08:00,4.8,1199,6
Goa,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,11h 30m,07:00,4.7,750,14
Goa,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,AdAshray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,11h 30m,09:30,4.1,1050,12
Goa,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Ashray Travels Club,Non A/C Seater / Sleeper (2+1),20:00,10h 30m,06:30,4.5,580,12
Goa,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,S R Travels,NON A/C Sleeper (2+1),01:00,05h 00m,06:00,1.6,799,8
Goa,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Kadamba Transport Corporation Limited (KTCL) - 116186,Volvo AC Seater 2+2,18:30,13h 30m,08:00,3.9,900,17
Goa,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),18:30,14h 30m,09:00,4.6,1000,5
Goa,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),20:00,14h 10m,10:10,4.6,1000,5
Goa,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),17:55,15h 30m,09:25,4.5,1215,3
Goa,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:00,14h 15m,10:15,4.5,800,15
Goa,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PSR Travels Goa (Parrikar),VE A/C Sleeper (2+1),16:45,04h 40m,21:25,3.5,1199,14
Goa,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PSR Travels Goa (SOARES),A/C Sleeper (2+1),18:00,04h 30m,22:30,3.5,1299,16
Goa,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PVS Tours and Travels,A/C Sleeper (2+1),19:30,04h 00m,23:30,3.4,1199,9
Goa,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,S R Travels,A/C Seater/Sleeper (2+1),20:30,05h 30m,02:00,3.1,700,11
Goa,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Orange Tours and Travels,A/C Sleeper (2+1),17:30,04h 00m,21:30,2.8,1000,23
Goa,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Kadamba Transport Corporation Limited (KTCL) - 180243,A/C Sleeper (2+1),18:30,13h 00m,07:30,3.6,1400,9
Goa,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,12h 30m,06:30,4.7,1299,8
Goa,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,IntrCity SmartBus,AC Sleeper (2+1),18:00,13h 20m,07:20,4.4,1000,7
Goa,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,AdFlixBus,Bharat Benz A/C Sleeper (2+1),17:30,13h 25m,06:55,4.4,1659.82,11
Goa,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,IntrCity SmartBus,A/C Sleeper (2+1),17:00,12h 10m,05:10,4.5,1152,2
Goa,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,12h 45m,10:00,4.0,790,3
Goa,Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,12h 00m,07:00,3.9,790,3
Goa,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,13h 30m,08:30,3.7,920,2
Goa,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,10h 15m,05:15,3.6,1600,17
Goa,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,IntrCity SmartBus,AC Sleeper (2+1),17:40,10h 00m,03:40,3.7,1004,6
Goa,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),18:00,09h 30m,03:30,4.7,1125,7
Goa,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Zingbus Plus,AC Sleeper (2+1),16:20,10h 10m,02:30,3.1,1115,23
Goa,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,07h 30m,02:30,4.3,450,3
Goa,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:15,05h 15m,21:30,4.1,499,20
Goa,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,06h 15m,22:45,3.7,499,15
Goa,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Asmat Travels,Non AC Seater (2+2),16:40,03h 50m,20:30,3.4,299,20
Goa,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Vishal),A/C Sleeper (2+1),18:00,06h 25m,00:25,4.1,499,19
Goa,Belagavi to Marcel,https://www.redbus.in/bus-tickets/belagavi-to-marcel,Kadamba Transport Corporation Limited (KTCL) - 180979,Non AC Seater (2+2),16:15,02h 45m,19:00,4.0,150,1
Goa,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,14h 00m,10:00,4.2,920,1
Goa,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Sharma Travels,Bharat Benz A/C Sleeper (2+1),23:00,10h 00m,09:00,4.6,1429,6
Goa,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Sharma Travels,AC Sleeper (2+1),22:30,10h 00m,08:30,4.1,1200,11
Goa,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:30,08h 30m,08:00,3.2,1550,5
Goa,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Khurana Travel Services,A/C Sleeper (2+1),22:15,09h 15m,07:30,3.5,1200,12
Goa,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,11h 05m,06:05,4.1,730,3
Goa,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,Atmaram Gobus,Bharat Benz A/C Sleeper (2+1),18:00,08h 30m,02:30,5.0,1125,7
Goa,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,09h 00m,04:00,3.1,1600,23
Goa,Calangute (goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,01h 30m,20:00,4.9,200,42
Himachal Pradesh,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,10h 16m,04:15,3.8,512,22
Himachal Pradesh,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 2040094,Ordinary 3+2 Non AC Seater,18:31,09h 44m,04:15,4.1,512,36
Himachal Pradesh,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,09h 47m,05:30,4.7,512,25
Himachal Pradesh,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 591,A/C Executive (2+3),21:00,10h 20m,07:20,4.0,632,33
Himachal Pradesh,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,09h 20m,06:45,3.6,512,29
